time,gFx,gFy,gFz,gFTotal,label
41.21916914,0.224,-0.667,-0.693,0.988,MRT
41.22607899,0.232,-0.666,-0.7,0.994,MRT
41.23599005,0.238,-0.666,-0.704,0.998,MRT
41.24607706,0.246,-0.671,-0.709,1.007,MRT
41.2599721,0.25,-0.677,-0.709,1.012,MRT
41.27966499,0.232,-0.664,-0.68,0.978,MRT
41.28010511,0.232,-0.664,-0.68,0.978,MRT
41.28555107,0.234,-0.669,-0.67,0.975,MRT
41.29930019,0.247,-0.685,-0.671,0.99,MRT
41.30607915,0.255,-0.697,-0.688,1.012,MRT
41.31863928,0.247,-0.693,-0.699,1.015,MRT
41.32612014,0.22,-0.67,-0.695,0.99,MRT
41.33616304,0.206,-0.651,-0.681,0.964,MRT
41.34728003,0.222,-0.658,-0.671,0.966,MRT
41.37621808,0.27,-0.695,-0.704,1.025,MRT
41.37704802,0.27,-0.695,-0.704,1.025,MRT
41.37748098,0.27,-0.695,-0.704,1.025,MRT
41.38575029,0.238,-0.674,-0.695,0.997,MRT
41.39699912,0.219,-0.666,-0.682,0.978,MRT
41.40591311,0.225,-0.674,-0.681,0.984,MRT
41.4188242,0.237,-0.683,-0.692,1.001,MRT
41.42582226,0.237,-0.676,-0.7,1.002,MRT
41.43720102,0.236,-0.669,-0.702,0.998,MRT
41.44638205,0.248,-0.684,-0.704,1.012,MRT
41.47745228,0.232,-0.697,-0.702,1.016,MRT
41.47827005,0.232,-0.697,-0.702,1.016,MRT
41.47870111,0.232,-0.697,-0.702,1.016,MRT
41.48540711,0.191,-0.666,-0.69,0.978,MRT
41.49593925,0.18,-0.648,-0.681,0.957,MRT
41.50584817,0.22,-0.669,-0.69,0.986,MRT
41.51895428,0.279,-0.714,-0.72,1.052,MRT
41.52574825,0.301,-0.728,-0.742,1.082,MRT
41.53598619,0.274,-0.703,-0.734,1.053,MRT
41.54611206,0.232,-0.671,-0.701,0.998,MRT
41.55983925,0.219,-0.662,-0.67,0.967,MRT
41.57949495,0.275,-0.708,-0.692,1.027,MRT
41.57994127,0.275,-0.708,-0.692,1.027,MRT
41.58537197,0.271,-0.693,-0.716,1.033,MRT
41.6002202,0.244,-0.664,-0.728,1.015,MRT
41.60577106,0.228,-0.649,-0.725,0.999,MRT
41.61831522,0.239,-0.669,-0.712,1.006,MRT
41.62598896,0.264,-0.706,-0.702,1.03,MRT
41.6358521,0.264,-0.72,-0.697,1.036,MRT
41.64615607,0.242,-0.705,-0.689,1.015,MRT
41.67643929,0.232,-0.691,-0.717,1.022,MRT
41.67724609,0.232,-0.691,-0.717,1.022,MRT
41.67768097,0.232,-0.691,-0.717,1.022,MRT
41.68532896,0.256,-0.706,-0.727,1.045,MRT
41.69592619,0.265,-0.708,-0.726,1.048,MRT
41.70654011,0.259,-0.702,-0.713,1.034,MRT
41.71856809,0.247,-0.694,-0.7,1.016,MRT
41.72565317,0.235,-0.688,-0.693,1.004,MRT
41.73587108,0.23,-0.684,-0.69,0.998,MRT
41.74592113,0.231,-0.683,-0.695,1.001,MRT
41.7598362,0.241,-0.686,-0.702,1.011,MRT
41.77961826,0.264,-0.699,-0.731,1.045,MRT
41.77976322,0.264,-0.699,-0.731,1.045,MRT
41.78522205,0.262,-0.7,-0.734,1.048,MRT
41.79518318,0.244,-0.686,-0.716,1.021,MRT
41.80574918,0.23,-0.675,-0.694,0.995,MRT
41.81800222,0.237,-0.682,-0.688,0.997,MRT
41.82570124,0.255,-0.698,-0.701,1.022,MRT
41.835958,0.256,-0.7,-0.716,1.034,MRT
41.84573913,0.242,-0.686,-0.717,1.021,MRT
41.87599421,0.269,-0.709,-0.705,1.035,MRT
41.87685204,0.269,-0.709,-0.705,1.035,MRT
41.87728596,0.269,-0.709,-0.705,1.035,MRT
41.88514805,0.263,-0.709,-0.709,1.037,MRT
41.89582109,0.231,-0.68,-0.704,1.006,MRT
41.90545011,0.205,-0.657,-0.693,0.977,MRT
41.9184103,0.214,-0.66,-0.69,0.979,MRT
41.92546511,0.252,-0.694,-0.706,1.022,MRT
41.93594599,0.28,-0.719,-0.723,1.057,MRT
41.94591117,0.266,-0.708,-0.723,1.046,MRT
41.97568226,0.226,-0.678,-0.677,0.984,MRT
41.97648811,0.226,-0.678,-0.677,0.984,MRT
41.97691607,0.226,-0.678,-0.677,0.984,MRT
41.9850831,0.257,-0.709,-0.697,1.027,MRT
41.99488306,0.257,-0.709,-0.719,1.042,MRT
42.00561714,0.227,-0.68,-0.721,1.017,MRT
42.01834011,0.201,-0.655,-0.703,0.982,MRT
42.02540827,0.212,-0.664,-0.69,0.981,MRT
42.03580713,0.252,-0.702,-0.693,1.018,MRT
42.04570103,0.272,-0.722,-0.702,1.043,MRT
42.05820799,0.249,-0.695,-0.7,1.017,MRT
42.0776751,0.197,-0.641,-0.684,0.958,MRT
42.07846713,0.197,-0.641,-0.684,0.958,MRT
42.08520913,0.221,-0.657,-0.691,0.979,MRT
42.09525824,0.258,-0.683,-0.707,1.016,MRT
42.10498524,0.275,-0.69,-0.716,1.032,MRT
42.1179533,0.266,-0.68,-0.71,1.018,MRT
42.12534428,0.247,-0.666,-0.697,0.995,MRT
42.1354351,0.239,-0.666,-0.684,0.984,MRT
42.14571214,0.24,-0.671,-0.68,0.985,MRT
42.1593051,0.244,-0.675,-0.687,0.994,MRT
42.17881513,0.249,-0.669,-0.704,1.003,MRT
42.17926812,0.249,-0.669,-0.704,1.003,MRT
42.1849401,0.255,-0.676,-0.716,1.017,MRT
42.20005918,0.252,-0.681,-0.724,1.025,MRT
42.20530415,0.24,-0.676,-0.712,1.011,MRT
42.21897221,0.225,-0.662,-0.691,0.983,MRT
42.22528696,0.223,-0.661,-0.679,0.973,MRT
42.23615217,0.239,-0.675,-0.684,0.99,MRT
42.24551916,0.257,-0.692,-0.698,1.016,MRT
42.27425003,0.254,-0.701,-0.71,1.03,MRT
42.2757473,0.239,-0.694,-0.701,1.015,MRT
42.27665997,0.239,-0.694,-0.701,1.015,MRT
42.28513622,0.227,-0.683,-0.693,0.999,MRT
42.29503107,0.218,-0.672,-0.688,0.986,MRT
42.30512428,0.214,-0.661,-0.68,0.972,MRT
42.3181541,0.228,-0.662,-0.675,0.973,MRT
42.3254962,0.255,-0.682,-0.677,0.994,MRT
42.33551311,0.271,-0.702,-0.685,1.018,MRT
42.34568024,0.251,-0.694,-0.684,1.006,MRT
42.37594128,0.229,-0.683,-0.638,0.962,MRT
42.37677908,0.229,-0.683,-0.638,0.962,MRT
42.37721109,0.229,-0.683,-0.638,0.962,MRT
42.38488722,0.299,-0.753,-0.679,1.057,MRT
42.39481497,0.319,-0.774,-0.728,1.109,MRT
42.40515208,0.279,-0.751,-0.753,1.099,MRT
42.41822314,0.202,-0.699,-0.745,1.041,MRT
42.42517328,0.142,-0.642,-0.716,0.972,MRT
42.43553305,0.152,-0.621,-0.692,0.942,MRT
42.4455111,0.231,-0.648,-0.699,0.981,MRT
42.4746623,0.27,-0.639,-0.736,1.011,MRT
42.47590709,0.27,-0.639,-0.736,1.011,MRT
42.47680116,0.27,-0.639,-0.736,1.011,MRT
42.48478818,0.226,-0.624,-0.686,0.954,MRT
42.49488831,0.217,-0.638,-0.637,0.927,MRT
42.50500512,0.25,-0.681,-0.624,0.957,MRT
42.51845217,0.281,-0.717,-0.647,1.006,MRT
42.5253253,0.292,-0.722,-0.689,1.04,MRT
42.53535008,0.295,-0.73,-0.724,1.07,MRT
42.54594803,0.293,-0.742,-0.744,1.091,MRT
42.57591629,0.159,-0.676,-0.703,0.988,MRT
42.57670927,0.159,-0.676,-0.703,0.988,MRT
42.57713413,0.159,-0.676,-0.703,0.988,MRT
42.5847311,0.119,-0.62,-0.664,0.916,MRT
42.59495926,0.137,-0.595,-0.664,0.902,MRT
42.60507011,0.212,-0.631,-0.698,0.965,MRT
42.61830521,0.289,-0.682,-0.739,1.046,MRT
42.62506318,0.303,-0.7,-0.757,1.075,MRT
42.63631201,0.263,-0.691,-0.739,1.045,MRT
42.645679,0.219,-0.685,-0.686,0.994,MRT
42.67513919,0.279,-0.731,-0.713,1.059,MRT
42.67591429,0.279,-0.731,-0.713,1.059,MRT
42.67633319,0.279,-0.731,-0.713,1.059,MRT
42.68470097,0.277,-0.699,-0.751,1.063,MRT
42.69522619,0.265,-0.671,-0.75,1.041,MRT
42.70498705,0.267,-0.672,-0.731,1.028,MRT
42.71780515,0.276,-0.694,-0.707,1.028,MRT
42.72510529,0.27,-0.705,-0.691,1.023,MRT
42.73526812,0.237,-0.687,-0.675,0.992,MRT
42.74574018,0.203,-0.665,-0.668,0.964,MRT
42.77687597,0.273,-0.718,-0.762,1.082,MRT
42.77824926,0.273,-0.718,-0.762,1.082,MRT
42.77846527,0.273,-0.718,-0.762,1.082,MRT
42.78462219,0.29,-0.732,-0.784,1.111,MRT
42.79459119,0.267,-0.713,-0.772,1.084,MRT
42.80505705,0.224,-0.679,-0.742,1.03,MRT
42.81814313,0.198,-0.658,-0.709,0.987,MRT
42.82497215,0.205,-0.659,-0.692,0.977,MRT
42.83617306,0.235,-0.672,-0.688,0.99,MRT
42.84513903,0.262,-0.686,-0.688,1.006,MRT
42.87546015,0.24,-0.683,-0.675,0.99,MRT
42.87628412,0.24,-0.683,-0.675,0.99,MRT
42.87643218,0.24,-0.683,-0.675,0.99,MRT
42.88450909,0.236,-0.692,-0.667,0.99,MRT
42.89467907,0.248,-0.71,-0.673,1.009,MRT
42.90498924,0.259,-0.722,-0.692,1.033,MRT
42.91788912,0.251,-0.706,-0.713,1.034,MRT
42.92486429,0.235,-0.686,-0.724,1.025,MRT
42.93488216,0.222,-0.673,-0.719,1.01,MRT
42.94637513,0.225,-0.669,-0.708,1,MRT
42.9744482,0.243,-0.657,-0.7,0.99,MRT
42.97467017,0.243,-0.657,-0.7,0.99,MRT
42.97642708,0.243,-0.657,-0.7,0.99,MRT
42.98463416,0.226,-0.64,-0.698,0.974,MRT
42.99478197,0.222,-0.639,-0.697,0.971,MRT
43.00511813,0.238,-0.654,-0.699,0.986,MRT
43.01805615,0.256,-0.673,-0.702,1.006,MRT
43.02495003,0.264,-0.682,-0.705,1.016,MRT
43.03519416,0.254,-0.679,-0.7,1.008,MRT
43.04518127,0.239,-0.668,-0.689,0.989,MRT
43.07550001,0.243,-0.676,-0.699,1.002,MRT
43.0763402,0.243,-0.676,-0.699,1.002,MRT
43.07677221,0.243,-0.676,-0.699,1.002,MRT
43.08445597,0.23,-0.667,-0.697,0.992,MRT
43.0959661,0.216,-0.651,-0.686,0.97,MRT
43.10482717,0.214,-0.645,-0.685,0.965,MRT
43.11767411,0.229,-0.655,-0.689,0.978,MRT
43.12469196,0.242,-0.661,-0.69,0.986,MRT
43.13499117,0.243,-0.658,-0.687,0.982,MRT
43.14622808,0.237,-0.65,-0.678,0.969,MRT
43.17575121,0.277,-0.697,-0.692,1.02,MRT
43.1765542,0.277,-0.697,-0.692,1.02,MRT
43.17698216,0.277,-0.697,-0.692,1.02,MRT
43.18436718,0.272,-0.7,-0.694,1.023,MRT
43.19429922,0.253,-0.69,-0.682,1.003,MRT
43.20476913,0.236,-0.674,-0.678,0.985,MRT
43.21785307,0.23,-0.672,-0.684,0.986,MRT
43.22459316,0.234,-0.677,-0.694,0.997,MRT
43.23516703,0.235,-0.681,-0.7,1.004,MRT
43.24483728,0.232,-0.684,-0.698,1.004,MRT
43.27440023,0.242,-0.701,-0.701,1.02,MRT
43.27530622,0.242,-0.701,-0.701,1.02,MRT
43.27632117,0.242,-0.701,-0.701,1.02,MRT
43.28423023,0.244,-0.703,-0.707,1.026,MRT
43.29451799,0.242,-0.702,-0.712,1.029,MRT
43.30484009,0.233,-0.693,-0.714,1.022,MRT
43.31764412,0.228,-0.682,-0.716,1.015,MRT
43.32483816,0.235,-0.679,-0.714,1.013,MRT
43.33488011,0.249,-0.685,-0.708,1.016,MRT
43.34545422,0.264,-0.696,-0.698,1.02,MRT
43.37579608,0.27,-0.731,-0.683,1.036,MRT
43.37661028,0.27,-0.731,-0.683,1.036,MRT
43.37703896,0.27,-0.731,-0.683,1.036,MRT
43.38434601,0.248,-0.725,-0.695,1.034,MRT
43.39417601,0.222,-0.705,-0.709,1.024,MRT
43.40480113,0.207,-0.685,-0.716,1.012,MRT
43.41768909,0.216,-0.68,-0.72,1.014,MRT
43.42530203,0.252,-0.7,-0.724,1.038,MRT
43.43589616,0.283,-0.72,-0.73,1.064,MRT
43.44501305,0.272,-0.71,-0.731,1.055,MRT
43.47424126,0.184,-0.624,-0.658,0.925,MRT
43.4751792,0.184,-0.624,-0.658,0.925,MRT
43.47626829,0.184,-0.624,-0.658,0.925,MRT
43.48432016,0.263,-0.685,-0.679,1,MRT
43.49436116,0.343,-0.761,-0.727,1.107,MRT
43.5046401,0.351,-0.789,-0.757,1.148,MRT
43.51782322,0.281,-0.744,-0.754,1.096,MRT
43.52452707,0.18,-0.663,-0.724,0.998,MRT
43.53466797,0.135,-0.613,-0.693,0.935,MRT
43.54587412,0.185,-0.627,-0.68,0.943,MRT
43.57343102,0.363,-0.745,-0.741,1.112,MRT
43.57455397,0.323,-0.715,-0.745,1.082,MRT
43.57612014,0.323,-0.715,-0.745,1.082,MRT
43.58432412,0.236,-0.661,-0.706,0.996,MRT
43.5944643,0.175,-0.627,-0.649,0.919,MRT
43.604671,0.178,-0.631,-0.62,0.902,MRT
43.61752915,0.235,-0.672,-0.641,0.958,MRT
43.62466812,0.279,-0.701,-0.679,1.015,MRT
43.634727,0.294,-0.704,-0.707,1.04,MRT
43.64471197,0.301,-0.727,-0.723,1.069,MRT
43.658463,0.294,-0.757,-0.737,1.097,MRT
43.67910004,0.169,-0.687,-0.715,1.006,MRT
43.67991924,0.169,-0.687,-0.715,1.006,MRT
43.6840651,0.109,-0.613,-0.667,0.912,MRT
43.69424415,0.122,-0.579,-0.644,0.875,MRT
43.70410109,0.214,-0.624,-0.668,0.939,MRT
43.71684909,0.328,-0.713,-0.715,1.062,MRT
43.72465324,0.363,-0.753,-0.744,1.119,MRT
43.73460007,0.299,-0.727,-0.736,1.077,MRT
43.74466228,0.197,-0.673,-0.693,0.986,MRT
43.77539206,0.289,-0.738,-0.674,1.04,MRT
43.77622414,0.289,-0.738,-0.674,1.04,MRT
43.77667117,0.289,-0.738,-0.674,1.04,MRT
43.78406715,0.336,-0.761,-0.73,1.107,MRT
43.79444599,0.303,-0.713,-0.753,1.08,MRT
43.80450416,0.238,-0.653,-0.729,1.007,MRT
43.81758022,0.209,-0.631,-0.694,0.961,MRT
43.82504797,0.231,-0.663,-0.673,0.973,MRT
43.83450913,0.271,-0.711,-0.681,1.021,MRT
43.84551311,0.273,-0.719,-0.689,1.033,MRT
43.87443829,0.22,-0.66,-0.709,0.993,MRT
43.87522912,0.22,-0.66,-0.709,0.993,MRT
43.87567997,0.22,-0.66,-0.709,0.993,MRT
43.88403416,0.267,-0.709,-0.736,1.056,MRT
43.8937912,0.294,-0.737,-0.751,1.093,MRT
43.9044323,0.28,-0.728,-0.738,1.074,MRT
43.91701412,0.238,-0.695,-0.715,1.025,MRT
43.92436814,0.198,-0.665,-0.689,0.978,MRT
43.93482709,0.196,-0.66,-0.673,0.963,MRT
43.94446898,0.227,-0.68,-0.674,0.984,MRT
43.97403097,0.241,-0.68,-0.693,1,MRT
43.97478104,0.241,-0.68,-0.693,1,MRT
43.97640896,0.241,-0.68,-0.693,1,MRT
43.98390722,0.22,-0.673,-0.685,0.985,MRT
43.99446416,0.221,-0.682,-0.677,0.986,MRT
44.00427413,0.238,-0.702,-0.683,1.008,MRT
44.01733828,0.252,-0.715,-0.702,1.033,MRT
44.02417326,0.248,-0.703,-0.715,1.033,MRT
44.03450608,0.232,-0.679,-0.719,1.016,MRT
44.04442024,0.221,-0.661,-0.717,1,MRT
44.05815029,0.227,-0.659,-0.71,0.995,MRT
44.07922912,0.257,-0.67,-0.7,1.002,MRT
44.07966709,0.257,-0.67,-0.7,1.002,MRT
44.0835011,0.251,-0.66,-0.7,0.994,MRT
44.09399605,0.237,-0.652,-0.701,0.986,MRT
44.10435009,0.229,-0.649,-0.696,0.979,MRT
44.11676025,0.236,-0.66,-0.693,0.986,MRT
44.12414408,0.252,-0.677,-0.697,1.004,MRT
44.13427114,0.26,-0.683,-0.702,1.013,MRT
44.14439416,0.258,-0.681,-0.711,1.018,MRT
44.17409611,0.234,-0.672,-0.708,1.004,MRT
44.17490411,0.234,-0.672,-0.708,1.004,MRT
44.17533398,0.234,-0.672,-0.708,1.004,MRT
44.18375731,0.229,-0.667,-0.708,0.999,MRT
44.1944313,0.218,-0.651,-0.711,0.988,MRT
44.20410109,0.205,-0.632,-0.71,0.972,MRT
44.21691418,0.205,-0.624,-0.711,0.968,MRT
44.22408509,0.224,-0.64,-0.709,0.981,MRT
44.23439598,0.25,-0.665,-0.705,1.001,MRT
44.24440622,0.26,-0.684,-0.701,1.013,MRT
44.257833,0.248,-0.686,-0.693,1.006,MRT
44.27891207,0.206,-0.666,-0.68,0.974,MRT
44.27934813,0.206,-0.666,-0.68,0.974,MRT
44.2834363,0.219,-0.677,-0.684,0.987,MRT
44.29388618,0.247,-0.695,-0.7,1.017,MRT
44.30427599,0.262,-0.7,-0.716,1.035,MRT
44.31669521,0.249,-0.681,-0.717,1.02,MRT
44.32406521,0.227,-0.656,-0.705,0.989,MRT
44.3342011,0.217,-0.648,-0.686,0.968,MRT
44.34435916,0.235,-0.664,-0.676,0.976,MRT
44.37399817,0.258,-0.689,-0.725,1.033,MRT
44.37480927,0.258,-0.689,-0.725,1.033,MRT
44.37523699,0.258,-0.689,-0.725,1.033,MRT
44.38373899,0.233,-0.668,-0.728,1.015,MRT
44.39429426,0.227,-0.662,-0.726,1.008,MRT
44.40401697,0.245,-0.676,-0.733,1.027,MRT
44.41707015,0.265,-0.694,-0.737,1.046,MRT
44.42387629,0.267,-0.693,-0.736,1.046,MRT
44.4345901,0.252,-0.685,-0.731,1.033,MRT
44.44442415,0.234,-0.676,-0.718,1.014,MRT
44.47498918,0.258,-0.71,-0.709,1.036,MRT
44.4757843,0.258,-0.71,-0.709,1.036,MRT
44.47621512,0.258,-0.71,-0.709,1.036,MRT
44.48366022,0.259,-0.709,-0.716,1.04,MRT
44.49364614,0.247,-0.695,-0.719,1.03,MRT
44.50416803,0.235,-0.685,-0.721,1.022,MRT
44.516716,0.234,-0.688,-0.717,1.021,MRT
44.5238471,0.238,-0.692,-0.713,1.022,MRT
44.53420115,0.243,-0.696,-0.712,1.025,MRT
44.54422331,0.238,-0.688,-0.707,1.015,MRT
44.55679798,0.231,-0.673,-0.701,0.999,MRT
44.57706213,0.241,-0.676,-0.692,0.997,MRT
44.57750416,0.241,-0.676,-0.692,0.997,MRT
44.58336711,0.257,-0.689,-0.69,1.008,MRT
44.59376311,0.266,-0.701,-0.693,1.021,MRT
44.60350704,0.26,-0.705,-0.7,1.027,MRT
44.61653328,0.246,-0.701,-0.702,1.022,MRT
44.62383604,0.231,-0.691,-0.701,1.011,MRT
44.6339941,0.229,-0.688,-0.702,1.009,MRT
44.64573717,0.241,-0.692,-0.706,1.018,MRT
44.6751101,0.238,-0.669,-0.711,1.005,MRT
44.67598319,0.238,-0.669,-0.711,1.005,MRT
44.67642927,0.238,-0.669,-0.711,1.005,MRT
44.68358111,0.232,-0.665,-0.703,0.995,MRT
44.69408011,0.239,-0.67,-0.697,0.996,MRT
44.70376396,0.251,-0.679,-0.701,1.008,MRT
44.71666527,0.257,-0.684,-0.709,1.018,MRT
44.72375417,0.248,-0.673,-0.709,1.009,MRT
44.7340703,0.236,-0.663,-0.704,0.995,MRT
44.74402213,0.236,-0.669,-0.695,0.993,MRT
44.7576232,0.245,-0.68,-0.688,0.998,MRT
44.7779603,0.252,-0.697,-0.686,1.01,MRT
44.77810717,0.252,-0.697,-0.686,1.01,MRT
44.78310728,0.234,-0.687,-0.682,0.996,MRT
44.79862499,0.222,-0.681,-0.672,0.982,MRT
44.80363417,0.225,-0.689,-0.669,0.986,MRT
44.81659818,0.24,-0.704,-0.675,1.004,MRT
44.82379723,0.246,-0.712,-0.686,1.019,MRT
44.83394217,0.237,-0.701,-0.69,1.012,MRT
44.84421206,0.223,-0.688,-0.686,0.997,MRT
44.87420797,0.242,-0.701,-0.689,1.012,MRT
44.87501907,0.242,-0.701,-0.689,1.012,MRT
44.87546515,0.242,-0.701,-0.689,1.012,MRT
44.88356304,0.24,-0.693,-0.691,1.008,MRT
44.89335012,0.232,-0.683,-0.691,0.999,MRT
44.90365601,0.229,-0.674,-0.689,0.991,MRT
44.9168191,0.238,-0.683,-0.684,0.995,MRT
44.923944,0.248,-0.694,-0.695,1.013,MRT
44.93384409,0.257,-0.699,-0.698,1.021,MRT
44.94449115,0.254,-0.693,-0.692,1.012,MRT
44.97447729,0.256,-0.685,-0.694,1.008,MRT
44.97582412,0.256,-0.685,-0.694,1.008,MRT
44.97604322,0.256,-0.685,-0.694,1.008,MRT
44.98335409,0.266,-0.692,-0.696,1.017,MRT
44.99387598,0.273,-0.699,-0.698,1.025,MRT
45.00398207,0.273,-0.7,-0.697,1.025,MRT
45.01677608,0.266,-0.693,-0.693,1.016,MRT
45.02358007,0.258,-0.689,-0.692,1.01,MRT
45.03369999,0.254,-0.692,-0.692,1.011,MRT
45.04408813,0.249,-0.695,-0.693,1.013,MRT
45.0574441,0.242,-0.687,-0.694,1.006,MRT
45.07824016,0.235,-0.689,-0.702,1.011,MRT
45.07847214,0.235,-0.689,-0.702,1.011,MRT
45.08312511,0.231,-0.687,-0.702,1.009,MRT
45.1016531,0.231,-0.689,-0.698,1.008,MRT
45.10384011,0.236,-0.697,-0.69,1.009,MRT
45.11566305,0.24,-0.7,-0.69,1.012,MRT
45.12313223,0.239,-0.702,-0.694,1.016,MRT
45.13327503,0.232,-0.698,-0.701,1.016,MRT
45.14395118,0.225,-0.692,-0.702,1.011,MRT
45.17035103,0.234,-0.697,-0.703,1.017,MRT
45.17087913,0.234,-0.697,-0.703,1.017,MRT
45.17287612,0.245,-0.702,-0.704,1.024,MRT
45.18332815,0.245,-0.691,-0.709,1.02,MRT
45.1933012,0.24,-0.681,-0.71,1.013,MRT
45.2033782,0.24,-0.674,-0.706,1.005,MRT
45.21662211,0.245,-0.672,-0.702,1.002,MRT
45.22365618,0.258,-0.678,-0.704,1.011,MRT
45.23361301,0.263,-0.674,-0.709,1.013,MRT
45.24414301,0.258,-0.669,-0.708,1.008,MRT
45.27263808,0.265,-0.678,-0.69,1.003,MRT
45.27381325,0.265,-0.678,-0.69,1.003,MRT
45.27542496,0.265,-0.678,-0.69,1.003,MRT
45.28337717,0.274,-0.694,-0.696,1.02,MRT
45.29357219,0.265,-0.69,-0.704,1.021,MRT
45.30374813,0.246,-0.683,-0.708,1.014,MRT
45.31721401,0.23,-0.68,-0.705,1.006,MRT
45.32353616,0.225,-0.679,-0.704,1.004,MRT
45.33379221,0.234,-0.689,-0.706,1.014,MRT
45.3438983,0.237,-0.69,-0.709,1.017,MRT
45.35740209,0.231,-0.682,-0.707,1.009,MRT
45.37860918,0.224,-0.679,-0.696,0.998,MRT
45.37883997,0.224,-0.679,-0.696,0.998,MRT
45.38300896,0.229,-0.69,-0.697,1.007,MRT
45.40170527,0.232,-0.694,-0.7,1.013,MRT
45.40461731,0.225,-0.685,-0.701,1.006,MRT
45.41901398,0.218,-0.675,-0.701,0.997,MRT
45.42341113,0.217,-0.668,-0.703,0.994,MRT
45.43328214,0.226,-0.67,-0.701,0.996,MRT
45.445189,0.245,-0.676,-0.698,1.002,MRT
45.47296214,0.254,-0.687,-0.699,1.012,MRT
45.47391009,0.254,-0.687,-0.699,1.012,MRT
45.47513509,0.254,-0.687,-0.699,1.012,MRT
45.48271513,0.25,-0.68,-0.691,1.001,MRT
45.49317718,0.246,-0.672,-0.691,0.995,MRT
45.50429201,0.251,-0.673,-0.684,0.992,MRT
45.51647329,0.256,-0.672,-0.701,1.004,MRT
45.5246141,0.262,-0.677,-0.724,1.025,MRT
45.53426814,0.26,-0.678,-0.727,1.028,MRT
45.54396296,0.249,-0.67,-0.726,1.019,MRT
45.57222414,0.245,-0.669,-0.717,1.011,MRT
45.57297707,0.253,-0.672,-0.713,1.012,MRT
45.57430029,0.253,-0.672,-0.713,1.012,MRT
45.58380699,0.257,-0.673,-0.715,1.015,MRT
45.59272909,0.252,-0.664,-0.715,1.008,MRT
45.60358214,0.247,-0.658,-0.704,0.995,MRT
45.61633301,0.25,-0.656,-0.696,0.989,MRT
45.62328196,0.265,-0.67,-0.691,0.998,MRT
45.63368416,0.276,-0.686,-0.696,1.015,MRT
45.64338303,0.272,-0.693,-0.696,1.019,MRT
45.6561451,0.255,-0.684,-0.698,1.01,MRT
45.67541599,0.237,-0.679,-0.694,0.999,MRT
45.67587614,0.237,-0.679,-0.694,0.999,MRT
45.68299103,0.246,-0.694,-0.701,1.017,MRT
45.69304705,0.25,-0.7,-0.714,1.031,MRT
45.70427108,0.239,-0.692,-0.711,1.021,MRT
45.71572304,0.221,-0.676,-0.704,1.001,MRT
45.72341299,0.217,-0.671,-0.698,0.992,MRT
45.73437119,0.232,-0.686,-0.697,1.005,MRT
45.74366307,0.244,-0.695,-0.704,1.019,MRT
45.77506018,0.227,-0.664,-0.692,0.986,MRT
45.77588797,0.227,-0.664,-0.692,0.986,MRT
45.77632999,0.227,-0.664,-0.692,0.986,MRT
45.78286695,0.246,-0.674,-0.688,0.994,MRT
45.79305315,0.269,-0.694,-0.69,1.015,MRT
45.80313301,0.28,-0.699,-0.689,1.021,MRT
45.81627131,0.272,-0.692,-0.688,1.013,MRT
45.82329702,0.255,-0.68,-0.684,0.998,MRT
45.83414817,0.246,-0.674,-0.682,0.99,MRT
45.84423709,0.251,-0.683,-0.693,1.005,MRT
45.87512398,0.244,-0.687,-0.715,1.021,MRT
45.87598705,0.244,-0.687,-0.715,1.021,MRT
45.87642622,0.244,-0.687,-0.715,1.021,MRT
45.88287115,0.234,-0.68,-0.712,1.012,MRT
45.89264297,0.235,-0.681,-0.709,1.011,MRT
45.90330815,0.239,-0.684,-0.712,1.016,MRT
45.91564226,0.239,-0.682,-0.714,1.016,MRT
45.92341805,0.233,-0.675,-0.712,1.008,MRT
45.93429518,0.229,-0.669,-0.707,1,MRT
45.94362211,0.234,-0.67,-0.705,1,MRT
45.97401214,0.255,-0.677,-0.693,1.002,MRT
45.97478819,0.255,-0.677,-0.693,1.002,MRT
45.9752121,0.255,-0.677,-0.693,1.002,MRT
45.98286915,0.254,-0.673,-0.685,0.993,MRT
45.9937861,0.258,-0.675,-0.685,0.996,MRT
46.00391817,0.263,-0.681,-0.69,1.005,MRT
46.01604509,0.273,-0.693,-0.695,1.019,MRT
46.02323413,0.277,-0.706,-0.698,1.031,MRT
46.03330326,0.268,-0.706,-0.705,1.033,MRT
46.04399514,0.242,-0.684,-0.699,1.007,MRT
46.07525921,0.252,-0.679,-0.689,1,MRT
46.07627106,0.252,-0.679,-0.689,1,MRT
46.07649899,0.252,-0.679,-0.689,1,MRT
46.08262396,0.282,-0.706,-0.703,1.035,MRT
46.09296417,0.282,-0.709,-0.716,1.046,MRT
46.10312605,0.248,-0.687,-0.715,1.022,MRT
46.11632109,0.208,-0.659,-0.696,0.981,MRT
46.12325621,0.197,-0.646,-0.677,0.956,MRT
46.13310623,0.222,-0.668,-0.681,0.979,MRT
46.14364815,0.262,-0.697,-0.697,1.02,MRT
46.17490101,0.249,-0.687,-0.692,1.006,MRT
46.17572498,0.249,-0.687,-0.692,1.006,MRT
46.1761601,0.249,-0.687,-0.692,1.006,MRT
46.18260312,0.242,-0.693,-0.677,0.999,MRT
46.192523,0.242,-0.702,-0.676,1.004,MRT
46.20295906,0.243,-0.703,-0.684,1.011,MRT
